AuthorID,Author,Date,Content,Attachments,Reactions
"456226577798135808","Deleted User#0000","27-Dec-17 11:19 PM","Looks like I'm the first!","",""
"208250933522464768","Timbersaw#8519","27-Dec-17 11:20 PM","now dont go posting it in every channel","",""
"208250933522464768","Timbersaw#8519","27-Dec-17 11:20 PM","xd","",""
"456226577798135808","Deleted User#0000","27-Dec-17 11:20 PM","I will!","",""
"456226577798135808","Deleted User#0000","27-Dec-17 11:20 PM","jk","",""
"244657929196666891","Hector Garcia#1092","27-Dec-17 11:28 PM","Any one else doing this pset?","",""
"456226577798135808","Deleted User#0000","27-Dec-17 11:28 PM","Me!","",""
"456226577798135808","Deleted User#0000","29-Dec-17 01:21 AM","Hi, I have this code","",""
"456226577798135808","Deleted User#0000","29-Dec-17 01:22 AM","```/**
 * helpers.c
 *
 * Helper functions for Problem Set 3.
 */

#include <cs50.h>

#include ""helpers.h""

/**
 * Returns true if value is in array of n values, else false.
 */
bool search(int value, int values[], int n)
{
    int start = n;
    int target = value;
    int middle;
    int end = 0;
    //Repeat until the (sub)array is of size 0
    do
    {
     //Calculate the middle point of the current (sub)array
     middle = (start + end)/2;
     //If the target is in the middle,...
     if(target == middle)
      {
       //...Stop.
       return true;
      }
     //Otherwise, if the target is less than what's in the middle...
     if(target < middle)
      {
       //...Change the end to just the left of the middle.
       end = middle - 1;
      }
     //Otherwise, if the target is more than what's in the middle...
     if(target > middle)
      {
        //...Change the start to just the right of the middle.
        start = middle + 1;
      }

    }
    while(start - end == 0);
    return false;
}

/**
 * Sorts array of n values.
 */
void sort(int values[], int n)//Note: SC = swap counter
{
    //Temporary Variable
    int temp;
    //Set swap counter to non-zero value (I just chose 7!)
    int SC = 7;
    //Repeat until swap counter is 0:
    do
    {
      //Reset swap counter to 0
      SC = 0;
      //Look at each adjacent pair
      for(int i = 0, h = n - 2; i < h; i++)
       {
           //If two adjacent elements not in order,
           if(values[i] > values[i - 1])
            {             //Swap them...
             temp = values[i - 1];
             values[i - 1] = values[i];
             values[i] = temp;
             //...And add one to the swap counter
             SC++;
            }
       }

    }
    while(SC != 0);
    return;
}```","",""
"456226577798135808","Deleted User#0000","29-Dec-17 01:29 AM","And then I get this.... ```~/workspace/pset3/find/ $ ./generate 1000 50 | ./find 127

haystack[0] = 
haystack[1] = 
haystack[2] = 
haystack[3] = 
haystack[4] = 
haystack[5] = 
haystack[6] = 
haystack[7] = 
haystack[8] = 
haystack[9] = 
haystack[10] = 
haystack[11] = 
haystack[12] = 
haystack[13] =
.........
haystack[977] = 
haystack[978] = 
haystack[979] = 
haystack[980] = 
haystack[981] = 
haystack[982] = 
haystack[983] = 
haystack[984] = 
haystack[985] = 
haystack[986] = 
haystack[987] = 
haystack[988] = 
haystack[989] = 
haystack[990] = 
haystack[991] = 
haystack[992] = 
haystack[993] = 
haystack[994] = 
haystack[995] = 
haystack[996] = 
haystack[997] = 
haystack[998] = 
haystack[999] = 
haystack[1000] = 
Segmentation fault
~/workspace/pset3/find/ $ ```","",""
"456226577798135808","Deleted User#0000","29-Dec-17 01:32 AM","Btw what is a ""Segmentation Fault""?","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 01:33 AM","@😎 77NattyNat77 😎#0808  a segmentation fault means you are trying to access memory that you don't have permission to.  Have you narrowed down your problem to the sort or the search?  Did it work when you used a linear search, as suggested in the pset?","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 01:33 AM","@😎 77NattyNat77 😎#0808 ^^","",""
"456226577798135808","Deleted User#0000","29-Dec-17 01:36 AM","@curiouskiwi Both the problems seem right,, I don't know what to do....","",""
"456226577798135808","Deleted User#0000","29-Dec-17 01:37 AM","¯\_(ツ)_/¯","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 01:37 AM","what do you mean by ""seem right"".  You need to debug it with a smaller array than 1000.  Run `./find 3` and then give it 3 4 5 ... does that work?","",""
"456226577798135808","Deleted User#0000","29-Dec-17 03:12 AM","This happened ```~/workspace/pset3/find/ $ ./find 3

haystack[0] = 3

haystack[1] = 4

haystack[2] = 5

haystack[3] = 6

haystack[4] = 7

haystack[5] = 8

haystack[6] = 9

haystack[7] = 0

haystack[8] = 11

haystack[9] = 12

haystack[10] = 13
```","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 03:16 AM","why is the haystack being filled??  Did you change  `find.c` ?","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 03:17 AM","or did you enter each of those numbers?  What happens when you hit ctrl-D to finish, per the instructions?","",""
"456226577798135808","Deleted User#0000","29-Dec-17 03:28 AM","```~/workspace/pset3/find/ $ ./find 3

haystack[0] = 3

haystack[1] = 4

haystack[2] = 5

haystack[3] = 
Segmentation fault
~/workspace/pset3/find/ $ 
```","",""
"456226577798135808","Deleted User#0000","29-Dec-17 03:28 AM","(at line 7 I hit Ctrl-D)","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 03:32 AM","I'd concentrate on your `sort` function.","",""
"456226577798135808","Deleted User#0000","29-Dec-17 03:32 AM","Thanks","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 04:20 PM","Just started this pset - I'm going through, looking at the generate file. I have a question on one certain part though.","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 04:20 PM","```c
    else
    {
        srand48((long) time(NULL));
    }```","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 04:20 PM","Not really sure what this is doing.","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 04:21 PM","Because `time()` returns the time in seconds. But if we're passing in NULL, how does it work?","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 04:33 PM","I understand that `drand48` is being seeded with the systems time, and that will pretty much never be the same, but why are we passing in the value of `NULL`?","",""
"456226577798135808","Deleted User#0000","29-Dec-17 09:13 PM","```//Temporary Variable
    int temp;
    //Set swap counter to non-zero value (I just chose 7!)
    int SC = 7;
    //Repeat until swap counter is 0:
    do
    {
      //Reset swap counter to 0
      SC = 0;
      //Look at each adjacent pair
      for(int i = 0, h = n - 2; i < h; i++)
       {
           //If two adjacent elements not in order,
           if(values[i] > values[i - 1])
            {             //Swap them...
             temp = values[i - 1];
             values[i - 1] = values[i];
             values[i] = temp;
             //...And add one to the swap counter
             SC++;
            }
       }

    }
    while(SC != 0);
    return;```","",""
"456226577798135808","Deleted User#0000","29-Dec-17 09:13 PM","So I looked at my sort & nothing seems wrong","",""
"456226577798135808","Deleted User#0000","29-Dec-17 09:14 PM","🤔","",""
"456226577798135808","Deleted User#0000","29-Dec-17 10:37 PM","@here please help, I'm desprate","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:49 PM","@Deleted User  if you wrote it on paper you would see the errors easily","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:49 PM","I give you a list of 10 9 8 7 6 5 4 3 2 1","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:49 PM","your n value is 10, you set h = n - 2 so 8. your loop will iterate 8 times then","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:50 PM","not even enough times to look at all the values i gave you","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:52 PM","looking at your do while loop, SC will never equal 0 because you're adding","",""
"456226577798135808","Deleted User#0000","29-Dec-17 10:52 PM","So ur saying n - 1?","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:52 PM","..nope","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:52 PM","if you did n - 1 you would have to do","",""
"84197211113533440","Trainermax#4196","29-Dec-17 10:52 PM","h >= i","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 10:58 PM","Possibly a dumb question. But how am I supposed to impelement the `search` function? I've tried writing the body under the prototype and clang threw an error","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 10:58 PM","Tried doing it by itself - clang threw an error","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:04 PM","UnderThePrototype","https://cdn.discordapp.com/attachments/395684767686983690/396408127987122180/unknown.png",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:04 PM","ByItself","https://cdn.discordapp.com/attachments/395684767686983690/396408278990716928/unknown.png",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:05 PM","I know the code isn't right for the speed, but, I can't even ""make"" the file.","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:22 PM","@curiouskiwi Can you make heads or tails of what the issue is here? ^","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:24 PM","How many ```bool search(int value, array values[], int n)```'s do you have?","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:24 PM","Uno","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:24 PM","Not Dos?","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:24 PM","The first screenshot, I have two. The second one, I have one.","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:25 PM","I tried implementing it without the prototype header and with. Both threw errors","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 11:25 PM","don't change helpers.h  Looks like you've tried to define the function in helpers.h and helpers.c?","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:25 PM","oh my jeebus","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:25 PM","I never even saw the helpers.c file","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:26 PM","Really?","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:26 PM","100%","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:26 PM","😐","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 11:27 PM","The best lesson I can give people is if something doesn't work, first go back and re-read the spec carefully.","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:27 PM","I thought I was in the right file.","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:30 PM","How does the .h file know to go to the .c file to get the definition for the functions that are called from the .h file?","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 11:37 PM","the .h file tells the compiler that these functions are available. Then, the linker is responsible for taking the code and putting it together.  Have you watch the Compile short yet?","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:38 PM","@Trainermax Ok I updated my code ```    
    //Temporary Variable
    int temp;
     //Set swap counter to non-zero value (I just chose 7!)
    int SC = 7;
    //Repeat until swap counter is 0:
    do
    {
      //Reset swap counter to 0
      SC = 0;
      //Look at each adjacent pair
      for(int i = 0, h = n; i < h; i++)
       {
           //If two adjacent elements not in order,
           if(values[i] > values[i - 1])
            {             //Swap them...
             temp = values[i - 1];
             values[i - 1] = values[i];
             values[i] = temp;
             //...And add one to the swap counter
             SC++;
            }
       }```Btw I commented it like the bubble sort short in pset3","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:38 PM","Which week is is supposed to be on? Because I don't see it on 2 or 3.","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:38 PM","I think pset1","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:38 PM","I remeber watching it in pset1","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:39 PM","In the pset itself?","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:39 PM","'Cause I only remember seeing walkthroughs in the pset","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:40 PM","The shorts","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:41 PM","Did you ever see any of the shorts?","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:41 PM","yeah","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:41 PM","Here are the shorts for week 1","https://cdn.discordapp.com/attachments/395684767686983690/396417475819864065/unknown.png",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 11:44 PM","I'm thinking that it's been removed from the course this year as it goes into more detail than necessary. 😃  But here's the older one if of interest: https://www.youtube.com/watch?v=CSZLNYF4Klo","",""
"393854278764068875","curiouskiwi#1671","29-Dec-17 11:45 PM","Really, all you need to know is explained in the Find problem spec, where it shows how Make works to pull all the files together to create the executable.","",""
"297744474703134722","Duroxxigar#3224","29-Dec-17 11:46 PM","I'm just curious to how the .h file knows to go to that specific file to grab the body of the the function.","",""
"84197211113533440","Trainermax#4196","29-Dec-17 11:47 PM","@Deleted User  code is still wrong 😛","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:48 PM","😡","",""
"84197211113533440","Trainermax#4196","29-Dec-17 11:48 PM","first of all","",""
"84197211113533440","Trainermax#4196","29-Dec-17 11:48 PM","why i - 1?","",""
"84197211113533440","Trainermax#4196","29-Dec-17 11:48 PM","the lecture and shorts only covered i + 1","",""
"84197211113533440","Trainermax#4196","29-Dec-17 11:49 PM","second of all, if your i starts at 0...","",""
"84197211113533440","Trainermax#4196","29-Dec-17 11:49 PM","i - 1 is what?","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:55 PM","```//Temporary Variable
    int temp;
    //Set swap counter to non-zero value (I just chose 7!)
    int SC = 7;
    //Repeat until swap counter is 0:
    do
    {
      //Reset swap counter to 0
      SC = 0;
      //Look at each adjacent pair
      for(int i = 0, h = n; i < h; i++)
       {
           //If two adjacent elements not in order,
           if(values[i] > values[i + 1])
            {             //Swap them...
             temp = values[i];
             values[i] = values[i + 1];
             values[i + 1] = temp;
             //...And add one to the swap counter
             SC++;
            }
       }

    }
    while(SC != 0);
    return;```","",""
"456226577798135808","Deleted User#0000","29-Dec-17 11:56 PM","Now?","",""
"393854278764068875","curiouskiwi#1671","30-Dec-17 12:01 AM","@Deleted User a bit of advice. rather than posting your code and asking others to tell you if it's correct, you should run it yourself and see if it works. If it doesn't, start using `debug50` (explained in week 2) and follow your program to see where it might be failing.  You'll learn a lot more that way than someone telling you how to change your code without you understanding why.  Like, why was `i-1` going to cause problems?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 12:44 AM","Honestly, I don't really understand find very well","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 12:51 AM","Which part?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 12:52 AM","How generate and find work together","",""
"456226577798135808","Deleted User#0000","30-Dec-17 12:52 AM","And it's all very complex","",""
"456226577798135808","Deleted User#0000","30-Dec-17 12:53 AM","I'm mostly just writing code w/out really understanding everything","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 12:53 AM","generate just creates pseudo-random numbers. find just looks for the number that is passed as a command line argument in the list from generate","",""
"456226577798135808","Deleted User#0000","30-Dec-17 12:55 AM","I haven't touched helpers.h, Is that right?","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 12:55 AM","Correct","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 12:56 AM","Is there a specific line of code you don't understand?","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 12:56 AM","Or an action they are asking for you to perform?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 12:57 AM","I understand the code **completely**, It's the error","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 12:58 AM","Which part of the problem?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:01 AM","Why does my program keep saying  ```Segmentation Error```","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:01 AM","You're probably going past your array bounds","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:01 AM","You're accessing memory that isn't yours pretty much","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:02 AM","So, if you have 10 elements and you try to access the 11th - you get an error, because the 11th block does not belong to you.","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:05 AM","I'm not trying to access the 11th block, To my perspective..","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:06 AM","What line does it say it is happening on?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:13 AM","What do you mean, There is no mention of a line number...","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:14 AM","When you get an error - the compiler will tell you the line number and column","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:14 AM","It'll be the numbers","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:14 AM","```~/workspace/pset3/find/ $ ./find 3

haystack[0] = 3

haystack[1] = 4

haystack[2] = 5

haystack[3] = 
Segmentation fault
~/workspace/pset3/find/ $ 
```","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:14 AM","Ah","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:15 AM","It's a systematical, not a syntax error","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:15 AM","seg faults are never syntax","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:15 AM","just fyi","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:15 AM","seg faults?","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:15 AM","Segmentation fault","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:15 AM","You just called it a segmentation error","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:16 AM","Same thing really","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:16 AM","Sorry....","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:16 AM","How are you doing it?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:16 AM","My total bad","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:16 AM","Are you hitting enter?","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:16 AM","Or ctrl+d?","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:16 AM","Does it only happen with 3?","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:16 AM","Did you alter `find.c` at all?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:17 AM","```~/workspace/pset3/find/ $ ./find 4

haystack[0] = 3

haystack[1] = 4 

haystack[2] = 5

haystack[3] = 
Segmentation fault
~/workspace/pset3/find/ $ ```","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:17 AM","The array is jacked.","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:17 AM","So, you can never go past the 4th element?","",""
"456226577798135808","Deleted User#0000","30-Dec-17 01:18 AM","I didn't alter find.c, only helpers.c","",""
"297744474703134722","Duroxxigar#3224","30-Dec-17 01:18 AM","Paste your find.c file code here","",""
"393854278764068875","curiouskiwi#1671","30-Dec-17 01:19 AM","Please run it under debug50 so you can see exactly when it segfaults. Is it in search? or sort?","",""
